lat_centroid,lon_centroid,cluster_index,place_name,google_place_id,place_address,place_category,place_type,place_lat,place_lon,distance_to_centroid,time_of_arrival,time_of_day,day_of_week,har,category_id
39.13642957397005,117.21782205760869,314,Jingong Supermarket,ChIJTaBMVMz97TURWIPB8qMtlEk,"新开路美福园16号楼9号, Xin Kai Lu, Hedong Qu",leisure,shopping_mall,39.136288,117.217448,35.897634755450696,2008-10-18 21:06:08+08:00,75968,5,2,0
38.04038848240621,114.48504473133474,315,JOYCE,ChIJLUcs51re5jURWipr3BQdOt8,"8号服装广场, 8 Zhan Qian Jie, Qiaoxi Qu, Shijiazhuang Shi",leisure,art_gallery,38.040677,114.486983,172.7480058754559,2008-10-04 10:04:09+08:00,36249,5,2,0
36.619400107211,101.81185601464058,316,建卫食品百货,ChIJIfkIIbIOUjYRdruEYmeUeiw,"JR96+39H, Chengdong District, Xining",leisure,shopping_mall,36.617687,101.810973,206.14720844040912,2008-10-03 11:53:35+08:00,42815,4,4,0
36.38280328543903,94.90609036017874,318,Station Video Hall,ChIJSXOojJyFmDcRJtSwObTXiz8,"Ying Bin Lu, Geermu Shi, Haixi Mengguzuzangzuzizhizhou",leisure,casino,36.383324,94.906213,58.93255157689175,2008-10-02 21:46:41+08:00,78401,3,4,0
29.626632686291305,91.06703400397863,319,Deji Luobu Children's Paradise,ChIJ8bhS4W0wYTcRF3ZNFaRGsjM,"1 - 1 Hao Lu, Duilongdeqing Qu, Lasa Shi",leisure,tourist_attraction,29.627885,91.069123,245.2780824992952,2008-10-02 07:15:34+08:00,26134,3,2,0
36.52501104444444,102.03765604531591,320,Yiqingxiang Tujiguan,ChIJLYPmbNACUjYRapV390fq3Uc,"G2FP+R9X, Huzhu Tu Autonomous County, Haidong",restaurants,restaurant,36.52462399999999,102.035996,154.45268170846902,2008-10-03 13:31:56+08:00,48716,4,1,1
36.52630601906439,102.0377865925521,321,Yiqingxiang Tujiguan,ChIJLYPmbNACUjYRapV390fq3Uc,"G2FP+R9X, Huzhu Tu Autonomous County, Haidong",restaurants,restaurant,36.52462399999999,102.035996,246.13177608275504,2008-10-03 23:25:16+08:00,84316,4,2,1
39.895417254921824,116.36875645463635,323,陕西小吃,ChIJQUqhb4FN8DUR7k_6ZsEa4kM,"老墙根街107号, Xicheng Qu, Beijing Shi",restaurants,cafe,39.893676,116.368315,197.2477735840233,2009-03-14 10:56:44+08:00,39404,5,4,1
39.132354629696295,117.20080112352318,324,Malan Noodles,ChIJ42KkqMD97TURDFwRw1tjYWU,"Wu Jing Lu, Hebei Qu",restaurants,restaurant,39.13333950000001,117.2021237,158.13352969765555,2008-11-08 12:51:04+08:00,46264,5,3,1
39.86279549930307,116.37346612009948,325,Shiji Hualian Supermarket,ChIJN4VMhqpN8DUR1GMv1nYgfKg,"Kai Yang Lu, Fengtai Qu",leisure,shopping_mall,39.8608176,116.371655,268.824278393282,2008-12-23 19:22:09+08:00,69729,1,2,0
32.08936449830112,118.7917806575454,326,快客奶茶,ChIJ5VmUMj_ztTURAYQ6_x5A5cE,"99 Long Pan Lu, Zhong Yang Men, Xuanwu Qu, Nanjing Shi",restaurants,cafe,32.08835419999999,118.7918686,112.64528267668835,2008-12-20 08:48:43+08:00,31723,5,4,1
32.09711560484754,118.73679514938084,327,海底捞,ChIJh4TZ9MX0tTURGnpzDOM2VWs,龙江小区,restaurants,restaurant,32.09698,118.73589,86.58704839232932,2008-12-20 11:19:10+08:00,40750,5,3,1
32.00394575798174,119.5868586629308,328,永和大王,ChIJq4rfqGQwtDUR459Vd2eQiC0,前艾镇京沪高铁站进口,restaurants,restaurant,32.00173,119.5914119,495.0216379906316,2008-12-20 16:30:55+08:00,59455,5,1,1
31.252391294232183,121.4500430788835,329,Tera Wellness Club,ChIJWx8UVChwsjURZAqpxIjZRas,"远景路97弄23, Yuan Jing Lu, Putuo Qu",sport,gym,31.25177250000001,121.4482559,183.29395719823927,2008-12-20 19:00:20+08:00,68420,5,1,2
39.98688676076336,116.33453661106974,330,金凤成祥,ChIJF5hPfwZU8DUR9AjWxz6kMTs,"Zhong Guan Cun Dong Lu, Wu Dao Kou, Haidian Qu",restaurants,bakery,39.9874993,116.3342453,72.49221418606625,2007-06-11 23:30:22+08:00,84622,0,4,1
40.40819539831127,116.68677388548822,331,Casserole Pot Restaurant,ChIJc_o-Zz068TURed0YlNyDiBA,"CM5Q+WMC, Huairou District",restaurants,restaurant,40.409802,116.689126,267.5345239284759,2009-01-23 15:27:37+08:00,55657,4,2,1
40.3592571556827,115.9947227246104,332,Badaling Wildlife World,ChIJQyMs5JyT8DURBei8G7wxP9c,"21 八达岭高速, Yanqing Qu",leisure,zoo,40.36065019999999,115.9905437,386.4864414675836,2009-03-07 15:05:46+08:00,54346,5,1,0
40.35697095049369,116.00793498505612,333,长城全周影院,ChIJSdsBfG-T8DUR0nJGseUUwBQ,"216省道, Yanqing Qu",leisure,movie_theater,40.357324,116.00925,118.13874954578762,2009-07-05 13:41:21+08:00,49281,6,1,0
39.91498238204314,116.45479443568496,334,百合春天SPA,ChIJPRQdoOKs8TURdR1GW5mBei4,"光华路甲9号院4, Chaoyang Qu, Beijing Shi",leisure,spa,39.915371,116.453328,132.32142904419717,2009-10-27 08:26:03+08:00,30363,1,3,0
39.90602152560182,116.44125681066652,335,赛特俱乐部网球馆,ChIJBdz3cj2t8TUR81zQf9lTZeE,"22 Jian Guo Men Wai Da Jie, Chaoyang Qu, Beijing Shi",leisure,night_club,39.9065104,116.4416943,65.93622548802408,2009-03-15 20:30:39+08:00,73839,6,2,0
39.93387369390061,116.36716574008722,336,Xicheng Ping'an Department Store,ChIJdwzj8FNS8DURJmSXMzU3_kY,"育教胡同乙31, Ping An Li Xi Da Jie, Xicheng Qu",leisure,shopping_mall,39.9326608,116.3657729,179.70230404284584,2008-09-28 20:28:13+08:00,73693,6,3,0
39.93654216968592,116.34843535545004,337,Disabled Persons's Rehabilitate Center of Exhibition Road Street,ChIJK70rY0pS8DURsBLc-j1Nl9g,"北礼士路西四条, Xicheng Qu",leisure,casino,39.9382259,116.3493085,201.4795974070776,2008-11-10 07:56:36+08:00,28596,0,2,0
39.8589281229258,116.407033033046,338,Fulaiyin Recreation Center,ChIJLSeXqTpN8DURv73l57kH-pM,"沙子口路, Dongcheng Qu",restaurants,bar,39.8597515,116.4073923,96.5545222466396,2008-10-03 19:03:25+08:00,68605,4,4,1
39.97930489673605,116.3602158585798,339,Beijing Haidian Dongsheng Teenagers Activity Center,ChIJs_SZ3HlU8DURfkYWb08kK-w,"塔院朗秋园乙7, Hua Yuan Bei Lu, Haidian Qu",leisure,museum,39.979527,116.360989,70.3535480842654,2008-11-10 17:01:49+08:00,61309,0,1,0
39.86436964490499,116.41561494731506,340,Lanmao,ChIJceEApjVN8DURcR8Psqi_oKY,"安乐林路, An Le Lin Lu, Fengtai Qu",restaurants,bar,39.865188,116.416083,99.37951461708458,2009-07-15 10:39:10+08:00,38350,2,3,1
39.93853153942753,116.34422078911128,341,展览馆路广场,ChIJPRz2FTRS8DUREk7Lshf_17U,"展览馆路2号楼, Xicheng Qu, Beijing Shi",leisure,museum,39.938167,116.34413,41.26741842418279,2009-03-14 11:51:38+08:00,42698,5,4,0
39.97498738325398,116.36263009814093,342,Yuan Dynasty Earthen Wall Relics Park （North Gate 1）,ChIJg1TecnhU8DURPh_Zq6iTcXw,"Bei Tu Cheng Xi Lu, Haidian Qu",leisure,park,39.9764228,116.3619232,170.59909115913965,2008-10-06 07:22:55+08:00,26575,0,3,0
39.97744503577954,116.36300413060478,343,Yuan Dynasty Earthen Wall Relics Park （North Gate 1）,ChIJg1TecnhU8DURPh_Zq6iTcXw,"Bei Tu Cheng Xi Lu, Haidian Qu",leisure,park,39.9764228,116.3619232,146.29998023665487,2008-10-12 14:26:05+08:00,51965,6,1,0
40.06566108064891,116.4054258378786,344,Traditional Taekwondo,ChIJ5zpk0tr_8DURcAmoIgjHTnE,"东小口, Tai Ping Zhuang Zhong Jie, Changping Qu",sport,gym,40.0680465,116.4067217,287.2564148098664,2009-09-09 22:55:16+08:00,82516,2,1,2
39.97383458904324,116.29746454312578,345,北京仙赐缘饮食娱乐城,ChIJm_uBRD5R8DURoHPe7rdJZGA,"巴沟村88号, Haidian Qu, Beijing Shi",leisure,night_club,39.974239,116.29727,47.926842858359976,2009-07-13 04:42:59+08:00,16979,0,1,0
39.920762536226746,116.44421879600924,346,草场地美术馆,ChIJh3k1nOCs8TUREzxcRCt2BEQ,"草场地艺术区46号（近798艺术区）, Chaoyang Qu, Beijing Shi",leisure,museum,39.92102999999999,116.443189,92.71919885585172,2009-01-21 12:31:04+08:00,45064,2,3,0
39.97537846073633,116.35359596272043,347,Yuan Dynasty Earthen Wall Relics Park （North Gate 3）,ChIJfYC07IlT8DURYS-VAv6LM2g,"Bei Tu Cheng Xi Lu, Haidian Qu",leisure,park,39.9763633,116.3552235,176.70686849935475,2009-03-05 11:40:19+08:00,42019,3,1,0
39.90969598033422,116.35090081054956,348,Nanlishi Road Park （South Gate）,ChIJaSZ5DXJS8DURmE9Ucupcc7s,"Le Dao Xiang, Xicheng Qu",leisure,park,39.91044110000001,116.3531574,209.54581963117923,2008-11-17 16:31:20+08:00,59480,0,2,0
39.9322831750866,116.43125856932888,349,Beijing Da Dong,ChIJSVgjES2t8TURKicfGPrADYs,"东四十条甲22号南新仓商务大厦1-2层, Dong Si Shi Tiao, Dongcheng Qu",restaurants,restaurant,39.932447,116.430976,30.204691583603584,2008-10-21 20:39:17+08:00,74357,1,4,1
39.98353741011529,116.3491737148445,350,Beihang Art Gallery,ChIJ54pSIwtU8DUR4dEZw0PJuek,"航空航天大学内, 37 Xue Yuan Lu, Haidian Qu, Beijing Shi",leisure,museum,39.982498,116.347411,189.50979014634515,2008-12-07 14:34:49+08:00,52489,6,1,0
39.96700628722776,116.38384434702712,351,Weiduomei,ChIJpTzwKGNT8DURkPuj_FqRQ4A,"14 Bei San Huan Zhong Lu, Xicheng Qu",restaurants,bakery,39.9678925,116.3845775,116.68065884560144,2009-03-09 14:54:25+08:00,53665,0,4,1
39.94265024414413,116.34890432794244,352,日出茶太,ChIJ7SyPk7VT8DURvgIwoK82FeM,"59 Gao Liang Qiao Xie Jie, Bei Xia Guan, Haidian Qu",restaurants,cafe,39.94406,116.349642,168.901910625519,2008-10-27 12:30:24+08:00,45024,0,2,1
39.99168291568419,116.33862868129734,353,ONLY,ChIJySqqOhBU8DURqZgUTTVsGZ8,"28 Cheng Fu Lu, Wu Dao Kou, Haidian Qu",leisure,shopping_mall,39.991767,116.338954,29.248776281100696,2008-05-07 11:05:33+08:00,39933,2,4,0
39.62366279451236,118.11278215765238,354,Yiliyuan Fast Food,ChIJ0ZGbfksd8zURl6I5WfzkYyM,"J4F7+6WX, Lubei District, Tangshan",restaurants,restaurant,39.623121,118.114854,187.39770136965345,2008-09-29 21:10:55+08:00,76255,0,2,1
42.53264257346432,125.67863609308932,355,仙踪林,ChIJYR8pyP8jMV4R7x91VrPIGO0,"Shi Dai Guang Chang, Meihekou Shi, Tonghua Shi",restaurants,restaurant,42.53231359999999,125.6802755,139.22297501068266,2008-09-30 08:06:30+08:00,29190,1,3,1
41.75101115903073,125.97458218573732,356,Yueman Xilou Singing Hall,ChIJnVdKF34-Ml4RHlZC5VM_BQ0,"Jian She Da Jie, Dongchang Qu, Tonghua Shi",leisure,night_club,41.7503185,125.9784572,330.55786671110553,2008-10-01 15:21:52+08:00,55312,2,1,0
41.75059589534884,125.97705583139532,357,Yueman Xilou Singing Hall,ChIJnVdKF34-Ml4RHlZC5VM_BQ0,"Jian She Da Jie, Dongchang Qu, Tonghua Shi",leisure,night_club,41.7503185,125.9784572,120.2761683772562,2008-09-30 13:46:14+08:00,49574,1,4,0
41.7479988452381,125.9730451688312,358,通化市四川美味村总店,ChIJ-zzC43s-Ml4REKjBjOq9DG0,"光明路, Dongchang Qu, Tonghua Shi",restaurants,restaurant,41.74654,125.974816,218.8536536869488,2008-09-30 12:01:20+08:00,43280,1,3,1
41.12001611896552,126.18101595862068,359,嘉乐迪KTV,ChIJ954f6S1pLV4R_-FDYVE87uE,"胜利路1150, Jian Shi, Tonghua Shi",restaurants,bar,41.12057,126.182911,170.27030330795174,2008-10-01 11:27:20+08:00,41240,2,3,1
41.13394015588236,126.19885177352938,360,Usual Place Barbecue Bar,ChIJb9IPcs5oLV4RJI9ygUESNak,"Ya Jiang Lu, Jian Shi, Tonghua Shi",restaurants,restaurant,41.132959,126.203629,414.70034716321294,2008-10-01 11:54:10+08:00,42850,2,2,1
42.18107836578341,127.47602996082948,361,Shunfa Fast Food,ChIJ6XxgF1GBNF4R1SJ1qdUvGTQ,"5FMH+QW8, Fusong County, Baishan",restaurants,restaurant,42.184422,127.479813,485.1744097082206,2008-10-01 21:02:18+08:00,75738,2,2,1
42.04828926991669,127.77425980232432,362,Q8 Hamburg Coffee,ChIJg5PR8buhNF4RqeS2F3Yt2uY,"Song Tian Xian, Fusong Xian, Baishan Shi",restaurants,restaurant,42.05128200000001,127.777723,438.7598004452034,2008-10-02 08:17:09+08:00,29829,3,2,1
41.99219492156863,128.01949000920513,365,長白山天池西坡登山口,ChIJc-dIamyvNF4RFobjMkK4UUM,"X2R9+WQ5, Fusong County, Baishan",leisure,museum,41.9922619,128.0194981,7.477628259443482,2008-10-02 10:14:29+08:00,36869,3,3,0
41.99334908982684,128.021784446158,366,長白山天池西坡登山口,ChIJc-dIamyvNF4RFobjMkK4UUM,"X2R9+WQ5, Fusong County, Baishan",leisure,museum,41.9922619,128.0194981,224.31465615094868,2008-10-02 10:26:04+08:00,37564,3,4,0
41.99673245187516,128.02847929937056,367,長白山天池西坡觀景臺,ChIJjVh0bjivNF4RRQS-uFYgE80,"X2WH+PH9, Fusong County, Baishan",leisure,museum,41.99679099999999,128.0289874,42.49025607707813,2008-10-02 11:19:14+08:00,40754,3,3,0
42.448627931725305,128.13062817930472,368,Yinxing KTV Square,ChIJbeFjEaDjNF4R7d8VdOxKuzw,"201国道, Antu Xian, Yanbian Chaoxianzuzizhizhou",restaurants,bar,42.4489066,128.1300196,58.76638241946495,2008-10-02 20:59:21+08:00,75561,3,3,1
40.25831358347332,117.2420311095195,369,Spice Girl Braised Duck Shop,ChIJ6RguXXLj8zUR__YRYtBcEvc,"Diao Wo Nan Lu, Pinggu Qu",restaurants,restaurant,40.25913600000001,117.247742,493.160653523842,2008-10-25 13:58:21+08:00,50301,5,4,1
39.11879778812928,117.18809423194968,371,光大通信鞍山道店,ChIJQW3lPZ397TUR4uwH0hpxLgE,"四平西道11号（与拉萨道交口）, Heping Qu, Tianjin Shi",leisure,shopping_mall,39.11921400000001,117.186711,127.99083544948564,2008-11-02 12:25:55+08:00,44755,6,4,0
39.9060089917896,116.4903200808133,372,Chenghui International Commerce Chamber,ChIJqZFK1jSs8TUREY9-r0QqLqw,"72 建国路, Chaoyang Qu",sport,gym,39.9060695,116.493173,243.4397975046744,2009-04-13 17:31:56+08:00,63116,0,1,2
31.32094108754105,121.54432576185349,373,Gongqing Forest Park （West Gate 1）,ChIJHe4r1IV0sjURxUDdYizDqZU,"2000 Jun Gong Lu, Yangpu Qu",leisure,park,31.320644,121.545945,157.31996195756568,2008-11-16 15:11:09+08:00,54669,6,1,0
31.32227701954135,121.54374556081488,374,Gongqing Forest Park （West Gate 1）,ChIJHe4r1IV0sjURxUDdYizDqZU,"2000 Jun Gong Lu, Yangpu Qu",leisure,park,31.320644,121.545945,276.8071121302426,2008-11-16 15:49:06+08:00,56946,6,4,0
39.64802029214372,118.16302285546315,375,Xiangheshun Casserole Pot Restaurant,ChIJmUuFRFwc8zURZc4s-ZZP5iM,"97 Wei Guo Bei Lu, Lubei Qu, Tangshan Shi",restaurants,restaurant,39.6488637,118.1669546,349.445155658671,2008-09-29 10:23:36+08:00,37416,0,4,1
39.64997916662692,118.16115190192346,376,Jiangnan Local Dish,ChIJcYcoT1wc8zURD64uVNCPaSo,"卫国北路, Wei Guo Bei Lu, Lubei Qu, Tangshan Shi",restaurants,restaurant,39.649317,118.166801,489.2247178592626,2008-09-30 07:15:10+08:00,26110,1,3,1
39.64426722571914,118.16557015971236,377,南国大酒店KTV,ChIJzbsnTVoc8zUR0-wyawkQ4Nk,"J5V8+XQG, Lubei District, Tangshan",restaurants,bar,39.64492800000001,118.166948,138.9831479288304,2008-09-29 17:28:00+08:00,62880,0,4,1
39.50937996623369,118.66477545074471,378,Happy Candy Nightclub,ChIJY-GRVi4r8zURIMzTCGoMRas,"You Yi Lu, Luannan Xian, Tangshan Shi",leisure,casino,39.5081312,118.6649413,139.58372325695152,2008-10-02 11:34:20+08:00,41660,3,2,0
39.50402722530864,118.6732308595679,380,Yintai Supermarket,ChIJvTS6Nysr8zURMTyZqCN8IBQ,"8 Nan Da Jie, Luannan Xian, Tangshan Shi",leisure,shopping_mall,39.502188,118.672543,212.85773289466195,2008-10-01 16:18:00+08:00,58680,2,4,0
39.954962739434,116.42281872789036,382,Youth Sports Club,ChIJFyVZC6ys8TURVw_S7fVqDgA,"和平里六区9号, He Ping Li Dong Jie, Dongcheng Qu",leisure,stadium,39.95576399999999,116.423881,127.0288546609845,2008-10-16 21:04:41+08:00,75881,3,3,0
39.95771641366949,116.34188687383708,383,财经大学图书馆,ChIJsdo2OcJT8DUR-NPefen5Qw8,"财经大学院内, Haidian Qu, Beijing Shi",leisure,museum,39.96029900000001,116.341437,289.71942524280723,2009-03-20 17:54:05+08:00,64445,4,2,0
39.95568025390868,116.41888114058268,384,坛根院食坊,ChIJfbIGMq2s8TURjggRfS3wsjE,"地坛东门外甲1号, Dongcheng Qu, Beijing Shi",restaurants,restaurant,39.95405899999999,116.419735,194.4124175297449,2009-07-02 16:02:33+08:00,57753,3,3,1
39.966941647378505,116.40968102060208,385,UME Cineplex Anzhen Branch,ChIJQcCkrqlU8DURfQqbPnpUU3w,"36 Bei San Huan Dong Lu, An Ding Men, Dongcheng Qu",leisure,movie_theater,39.96620590000001,116.4108383,128.14115466968585,2009-03-13 12:25:24+08:00,44724,4,4,0
39.95293210046218,116.41916951807823,386,坛根院食坊,ChIJfbIGMq2s8TURjggRfS3wsjE,"地坛东门外甲1号, Dongcheng Qu, Beijing Shi",restaurants,restaurant,39.95405899999999,116.419735,134.25657549575232,2009-03-19 09:36:16+08:00,34576,3,4,1
39.95908011764632,116.4189250716822,387,Qing-Feng Steamed Stuffed Bun Shop,ChIJq8R46lRT8DURflSIS6GR8tY,"和平里, He Ping Li Xi Jie, Dongcheng Qu",restaurants,restaurant,39.95897100000001,116.41795,83.98783764924728,2009-01-16 07:27:35+08:00,26855,4,2,1
39.9735033176596,116.39944483896386,388,Anzhen Community Park （South Gate）,ChIJt0DH1KNU8DURL4TYg5deiaM,"X9CX+QGV, Chaoyang",leisure,park,39.971982,116.398808,177.65453291058523,2008-10-18 15:31:33+08:00,55893,5,1,0
39.96791490820957,116.3487590585505,389,健身气功俱乐部,ChIJEQyVtpJT8DURIO2fQIVq9kw,"11 Bei San Huan Xi Lu, Bei Xia Guan, Haidian Qu",sport,gym,39.9683429,116.3490168,52.41482768195964,2008-10-24 08:23:11+08:00,30191,4,3,2
40.16729438546943,116.1282370577319,390,阳坊胜利涮羊肉防化学院店,ChIJd0ylMRn08DUREU1mjhbjk_o,"温南路, Changping Qu, Beijing Shi",restaurants,restaurant,40.16943300000001,116.129532,262.02544990180047,2008-10-28 10:38:17+08:00,38297,1,1,1
39.857620621743024,116.39239995015085,391,Golden Phoenix,ChIJkX864h5N8DURSD5asLkOwZs,"南三环中路, 西罗园南里8号楼, Fengtai Qu",restaurants,bakery,39.8567212,116.3927544,104.48748430239668,2008-11-01 09:42:08+08:00,34928,5,1,1
39.95022256807111,116.41925635713464,392,Beijingtai Beida Future Gallery Yonghe Art Unit,ChIJHRUNJ01T8DURLBQDQUT0Az8,"3 An Ding Men Dong Bin He Lu, Dongcheng Qu",leisure,museum,39.95036500000001,116.418429,72.28230525446826,2009-02-24 15:27:04+08:00,55624,1,4,0
39.96115125669206,116.42237965681224,393,乾芳园歌厅,ChIJkzAa66qs8TURlijn_ceki1g,"XC6C+3CW, Dongcheng",leisure,night_club,39.960229,116.421086,150.57663123145875,2008-11-16 14:08:19+08:00,50899,6,3,0
39.95546221407627,116.42606299848032,394,轩隆台球俱乐部,ChIJNY6Eaams8TURN9p5ySapVkc,"XC4G+PG5, Dongcheng",sport,gym,39.95676999999999,116.42636,147.60636378429527,2008-11-16 15:10:28+08:00,54628,6,4,2
39.96097133798237,116.41156991593591,395,Jinfu Mister Club,ChIJkSiTJVRT8DURy3Yf9oacMus,"和平里, Xing Hua Lu, Dongcheng Qu",leisure,night_club,39.9602257,116.4138411,210.58100732655285,2008-07-25 18:45:50+08:00,67550,4,3,0
39.955893920868135,116.41579947166667,396,Children's Paradise,ChIJ572XpFNT8DURPMvHSk-T1Z0,"He Ping Li Zhong Jie, An Ding Men, Dongcheng Qu",leisure,amusement_park,39.95649,116.4158,66.2810842720402,2009-01-20 09:36:58+08:00,34618,1,3,0
38.90432741426407,121.55788502854205,397,东都亭韩国料理,ChIJrwlrYx5hjzURl-ykF56duKg,"35 Nan Sha Jie, Shahekou Qu, Dalian Shi",restaurants,restaurant,38.90123,121.55975,380.3518148516114,2009-01-23 10:43:01+08:00,38581,4,3,1
38.87789903465949,121.58942324013044,398,Xinghai Square Recreation Ground,ChIJiXJA1phhjzURyCUL1uX896Q,China,leisure,amusement_park,38.876203,121.588889,194.1782310335636,2009-01-27 10:36:07+08:00,38167,1,3,0
39.959586887195485,116.4160372049233,399,Coal Industry Exhibition Center,ChIJEdByCFVT8DURo4LAUIcpVm8,"兴化东里9, Qing Nian Gou Lu, Dongcheng Qu",leisure,museum,39.960908,116.416581,154.03921337595264,2009-07-11 15:36:39+08:00,56199,5,4,0
39.96644439597971,116.43355548769344,400,Qingniangou Park,ChIJc-VfBVqr8TUR7B00Ig4QLUo,"Qing Nian Gou Lu, Chaoyang Qu",leisure,park,39.9658816,116.4314929,186.58655177556903,2008-09-30 16:22:56+08:00,58976,1,1,0
40.10638527773504,116.55058805666664,401,稻香村,ChIJO4YWxU4E8TURFJl1R-n7UKo,后沙峪镇后沙峪大街白露广场1楼,restaurants,bakery,40.1066761,116.5529804,206.0162733263371,2008-10-30 19:27:05+08:00,70025,3,1,1
39.97215106383404,116.32549747551175,402,spr coffee,ChIJ6xoVCuJT8DURZGf2EyQyCmQ,"中关村科学院南路融科资讯中心c座b106, Haidian Qu, Beijing Shi",restaurants,cafe,39.971573,116.325027,75.75615148699386,2008-06-28 10:01:50+08:00,36110,5,3,1
39.965459525329486,116.29126653087192,403,Changchun Fitness Park （North Gate 1）,ChIJz8JXYhBR8DURUQjh74CjKZE,"Wan Quan Zhuang Lu, Haidian Qu",leisure,park,39.9669951,116.2904172,185.4566467302141,2008-11-28 18:48:52+08:00,67732,4,1,0
39.963918262337664,116.29150555757576,404,Changchun Fitness Park （East Gate 2）,ChIJz8JXYhBR8DURR474xohn930,"Wan Liu Xi Lu, Haidian Qu",leisure,tourist_attraction,39.963227,116.293385,177.6651089009288,2008-10-25 02:09:36+08:00,7776,5,1,0
39.94795084686055,116.46943003999507,405,稻香村,ChIJK7QoRX6s8TURlg4VPA-DFss,"Mai Zi Dian Jie, Chaoyang Qu",restaurants,bakery,39.9467238,116.468769,147.62026917824204,2009-04-06 12:39:34+08:00,45574,0,2,1
40.000095587214126,116.37814632261512,406,Gongmei Shopping Mall,ChIJKYTsHfpU8DUR9NYZ96X7Xmc,"大屯, Da Tun Lu, Chaoyang Qu",leisure,shopping_mall,40.0015834,116.3781399,165.43837183067458,2008-07-23 22:45:37+08:00,81937,2,1,0
40.14754309335079,116.53688576928546,407,北京味佳饺子馆,ChIJ99ilyb4E8TUR3e3YbadM0sk,"前渠河村, Shunyi Qu, Beijing Shi",restaurants,restaurant,40.148631,116.533129,341.4546460984299,2008-12-08 09:52:44+08:00,35564,0,3,1
40.11685342366072,116.5593980653624,408,Dingwang Cantonese Teahouse,ChIJwU8IyFUE8TURkT-8E_F22JA,"Shun Ping Lu, Shunyi Qu",restaurants,restaurant,40.117634,116.556507,260.7110365776296,2009-01-22 18:14:08+08:00,65648,3,4,1
40.15030865734251,116.53580225241454,409,北京味佳饺子馆,ChIJ99ilyb4E8TUR3e3YbadM0sk,"前渠河村, Shunyi Qu, Beijing Shi",restaurants,restaurant,40.148631,116.533129,293.9795842609504,2009-03-02 08:34:44+08:00,30884,0,3,1
39.97681843541511,116.31850027341956,410,Haidian Culture Center Sub-theatre,ChIJ43Ip-VlR8DURDZATN4NJorQ,"28 Zhong Guan Cun Da Jie, Shuang Yu Shu, Haidian Qu",leisure,movie_theater,39.9764847,116.31919,69.50678309065097,2008-11-21 17:11:40+08:00,61900,4,1,0
39.77764927861687,116.45224445581682,411,艺轩家常菜,ChIJ_6xIhuu08TURCPmyvn6UAgY,"旧忠路, Daxing Qu, Beijing Shi",restaurants,restaurant,39.779317,116.448667,357.5622382759784,2010-04-03 16:25:49+08:00,59149,5,2,1
40.05136117009255,116.10072382745444,412,绍兴菜馆,ChIJEbmIBY5e8DURIKjWNg1puI4,"333X+CW6, Wenquanzhen, Haidian District",restaurants,restaurant,40.05353999999999,116.09977,255.5156629829667,2010-04-10 08:54:17+08:00,32057,5,3,1
39.99694119899308,116.37698011164925,413,北京信息工程学院附属中学运动场,ChIJoRq7pfZU8DURcLHFH-AMr08,"南沙滩6号, Chaoyang Qu, Beijing Shi",leisure,stadium,39.996579,116.377212,44.85807744770926,2009-01-19 09:49:45+08:00,35385,0,3,0
39.963822948744095,116.30930552025792,415,Andi Coffee,ChIJO42nwW5R8DUR-innKxERr0c,"Wan Quan He Lu Fu Lu, Haidian Qu",restaurants,cafe,39.963896,116.308944,31.86350406107204,2009-01-09 19:12:51+08:00,69171,4,2,1
39.979979208106336,116.31813940443588,416,Zhongguancun Plaza,ChIJJUsM-VBR8DURZaXKQax2F6E,"15 Zhong Guan Cun Da Jie, Zhong Guan Cun, Haidian Qu",leisure,tourist_attraction,39.979435,116.3160595,187.26631154149985,2009-02-25 19:12:15+08:00,69135,2,4,0
39.8762136935148,116.39527641180226,417,育才中学体育场,ChIJ94RHEGpN8DUR5vcRZwVZ7zc,"V9GV+FXG, Xicheng District",leisure,stadium,39.876193,116.394949,28.03415064228722,2009-04-05 11:53:30+08:00,42810,6,4,0
39.97652180936821,116.37528238295644,418,九梦缘量贩式KTV,ChIJAy0WwoBU8DURjjre0YDoZzY,"北土城西路, Haidian Qu, Beijing Shi",restaurants,bar,39.976674,116.374075,104.26310569558024,2009-05-21 11:52:11+08:00,42731,3,2,1
39.90544370663555,116.26706412661972,419,Jiang Lipingyou Sports Juvenile Table Tennis Club,ChIJ25d23cdP8DURN7lgIz9Sxvc,"88 Yong Ding Lu, Haidian Qu",leisure,stadium,39.90492,116.265326,159.28616178189364,2009-04-18 18:33:23+08:00,66803,5,1,0
39.99730294424858,116.40330507564084,420,Jindu Customs KTV Entertainment Town,ChIJi--u9NtU8DUREK58N8nhr_I,"Hui Zhong Bei Lu, Chaoyang Qu",leisure,night_club,39.998511,116.402021,173.23048733424787,2009-01-13 17:41:50+08:00,63710,1,1,0
40.33441802715308,116.85555888524588,421,Meizhou Dongpo restaurant,ChIJdb01vOhG8TURSEv-HybuaYY,"8VM4+MMG, Miyun District",restaurants,restaurant,40.334193,116.856714,101.05645869789416,2008-01-18 18:04:38+08:00,65078,4,3,1
40.33184583695464,116.85448788687616,422,Meizhou Dongpo restaurant,ChIJdb01vOhG8TURSEv-HybuaYY,"8VM4+MMG, Miyun District",restaurants,restaurant,40.334193,116.856714,322.0596975390212,2009-01-28 15:05:40+08:00,54340,2,2,1
